county_fips	tweets	county	state	pop	tdays	disease	tpm	score	scorenew
51133	2	Northumberland County	VA	12461	1	Influenza	160.500000000	0.7263578775232444	3.175073202209808
51139	1	Page County	VA	23958	1	Influenza	41.739000000	0.5364445503330523	1.9405693819021357
51147	2	Prince Edward County	VA	23343	2	Influenza	85.678000000	1.274914315151039	3.2378714038994447
51153	12	Prince William County	VA	419006	5	Influenza	28.639000000	2.4207793297622198	3.0660243007725625
51157	1	Rappahannock County	VA	7444	1	Influenza	134.336000000	0.7011086535961415	3.005229885255066
51161	2	Roanoke County	VA	92740	1	Influenza	21.565000000	0.4452000047541378	1.4062720431211124
51163	18	Rockbridge County	VA	22375	5	Influenza	804.469000000	4.779589083188328	6.355448961658449
51165	1	Rockingham County	VA	76589	1	Influenza	13.056000000	0.37757847869782796	1.052618211800679
51177	1	Spotsylvania County	VA	124327	1	Influenza	8.043000000	0.31457013967976327	0.7650026176603734
51183	1	Sussex County	VA	12087	1	Influenza	82.733000000	0.6325190235751844	2.5509284453299976
51185	1	Tazewell County	VA	44715	1	Influenza	22.363000000	0.45016479633883144	1.4338252293075098
51191	2	Washington County	VA	54827	2	Influenza	36.478000000	1.0353583126152783	2.435566334313087
51195	2	Wise County	VA	41565	2	Influenza	48.117000000	1.1126300591586205	2.69108810709733
51199	4	York County	VA	66134	4	Influenza	60.483000000	2.3535775507636743	3.571269617743405
51510	14	Alexandria city	VA	144301	5	Influenza	97.019000000	3.2751152410212634	4.252761638228525
51540	5	Charlottesville city	VA	43511	4	Influenza	114.913000000	2.7159085198375204	4.199673648814611
51600	9	Fairfax city	VA	22549	5	Influenza	399.130000000	4.279849638790659	5.6563164334489
51610	2	Falls Church city	VA	12751	2	Influenza	156.850000000	1.4461843471440001	3.824595957643796
51620	2	Franklin city	VA	8588	1	Influenza	232.883000000	0.779260141473717	3.53424115541992
51650	6	Hampton city	VA	136401	4	Influenza	43.987000000	2.175070605225713	3.2632918104015287
51660	4	Harrisonburg city	VA	49973	4	Influenza	80.043000000	2.511417073149383	3.8445758774394387
51680	8	Lynchburg city	VA	76504	6	Influenza	104.569000000	3.9937412293446437	4.506791589117666
51683	5	Manassas city	VA	39300	3	Influenza	127.226000000	2.080197570872618	4.01684108828161
51700	9	Newport News city	VA	179611	5	Influenza	50.108000000	2.8099578862350545	3.6052648987903244
51710	10	Norfolk city	VA	242628	5	Influenza	41.215000000	2.673411148658188	3.415734067353048
51730	2	Petersburg city	VA	32326	2	Influenza	61.869000000	1.183158056123151	2.927285171475165
51735	1	Poquoson city	VA	12000	1	Influenza	83.333000000	0.6335390353546327	2.557592693112569
51740	2	Portsmouth city	VA	95684	2	Influenza	20.902000000	0.8818794162438764	1.9419021276577746
51760	57	Richmond city	VA	205533	7	Influenza	277.327000000	5.62879668143284	5.62879668143284
51770	5	Roanoke city	VA	96714	3	Influenza	51.698000000	1.699104644641301	3.142266264812503
51790	1	Staunton city	VA	23769	1	Influenza	42.071000000	0.5375499881162381	1.947358079889185
51800	5	Suffolk city	VA	84930	3	Influenza	58.872000000	1.7538038357535768	3.266936471303586
51810	10	Virginia Beach city	VA	442707	5	Influenza	22.588000000	2.2576700772416127	2.8410814686850503
51820	1	Waynesboro city	VA	21311	1	Influenza	46.924000000	0.5528023461110932	2.0416654987735043
51830	2	Williamsburg city	VA	14444	1	Influenza	138.465000000	0.7054019533891988	3.034025358791305
51840	5	Winchester city	VA	26587	3	Influenza	188.061000000	2.2466013061325953	4.401799499622405
53005	4	Benton County	WA	180678	3	Influenza	22.138000000	1.3463469804028703	2.3502045040722397
53009	3	Clallam County	WA	71838	2	Influenza	41.760000000	1.0730294531876698	2.559660671710023
53011	8	Clark County	WA	433418	4	Influenza	18.457000000	1.696118229993851	2.4464132910959364
53029	2	Island County	WA	78971	1	Influenza	25.325000000	0.46721700828857704	1.529930775602608
53033	99	King County	WA	1969722	7	Influenza	50.260000000	3.936910720935925	3.936910720935925
53035	1	Kitsap County	WA	254633	1	Influenza	3.927000000	0.22781861193740371	0.445326641533295
53041	1	Lewis County	WA	75901	1	Influenza	13.175000000	0.3787828356591166	1.0585340651006991
53053	17	Pierce County	WA	807904	7	Influenza	21.042000000	3.09294972426935	3.09294972426935
53061	7	Snohomish County	WA	722400	4	Influenza	9.689000000	1.3538372430238907	1.8774127816081136
53063	5	Spokane County	WA	473761	4	Influenza	10.553000000	1.3982543677147896	1.9502273471426093
53065	2	Stevens County	WA	43496	1	Influenza	45.981000000	0.5499633235225285	2.0240232096576665
53067	6	Thurston County	WA	256591	6	Influenza	23.383000000	2.737616715569653	3.0465475965885744
53071	2	Walla Walla County	WA	59588	2	Influenza	33.563000000	1.0122239273497218	2.3598561988967037
53073	5	Whatcom County	WA	203663	4	Influenza	24.550000000	1.851792752371265	2.709953151248296
53075	2	Whitman County	WA	45077	2	Influenza	44.368000000	1.0899448602033506	2.615684254215902
53077	1	Yakima County	WA	247141	1	Influenza	4.046000000	0.23122797860269514	0.45615822242368254
54003	3	Berkeley County	WV	105750	2	Influenza	28.368000000	0.9656873274841523	2.2088394030227514
54005	2	Boone County	WV	24444	1	Influenza	81.819000000	0.6309510719523365	2.5406904420197507
54011	12	Cabell County	WV	96653	6	Influenza	124.155000000	4.139616830689073	4.6767330854554565
54015	2	Clay County	WV	9357	2	Influenza	213.743000000	1.5341262755117693	4.128253574187414
54019	1	Fayette County	WV	45699	1	Influenza	21.882000000	0.447192939325536	1.4173084146490602
54023	1	Grant County	WV	11891	1	Influenza	84.097000000	0.6348273974734273	2.5660147238231423
54029	1	Hancock County	WV	30571	1	Influenza	32.710000000	0.502542075606567	1.7356928960878468
54033	2	Harrison County	WV	69436	2	Influenza	28.803000000	0.969888302738657	2.2223971366771975
54035	1	Jackson County	WV	29241	1	Influenza	34.198000000	0.508712751829717	1.772479562432564
54037	2	Jefferson County	WV	54225	2	Influenza	36.883000000	1.0384292750421729	2.4456459358346976
54039	7	Kanawha County	WV	192315	4	Influenza	36.398000000	2.0694955583170107	3.081857543781243
54049	3	Marion County	WV	56586	2	Influenza	53.016000000	1.1397943711352834	2.781760815408193
54051	2	Marshall County	WV	32800	2	Influenza	60.975000000	1.1790660222632154	2.9135145832720406
54053	1	Mason County	WV	27298	1	Influenza	36.632000000	0.5182649646108802	1.8298806770479195
54055	2	Mercer County	WV	62465	1	Influenza	32.017000000	0.49957465433380616	1.7180872995345422
54057	2	Mineral County	WV	28192	1	Influenza	70.942000000	0.6108371769751815	2.410054811290709
54061	12	Monongalia County	WV	98528	5	Influenza	121.792000000	3.436065619293648	4.477271877304899
54069	1	Ohio County	WV	44246	1	Influenza	22.600000000	0.45160667314736636	1.4418642122747014
54079	1	Putnam County	WV	56008	1	Influenza	17.854000000	0.4195321561391369	1.2671085563284896
54081	2	Raleigh County	WV	79127	2	Influenza	25.275000000	0.9338908333608613	2.1067439861125785
54083	1	Randolph County	WV	29465	1	Influenza	33.938000000	0.5076535802975768	1.7661485780060282
54089	1	Summers County	WV	13867	1	Influenza	72.113000000	0.6131437413602312	2.424967061139901
54097	1	Upshur County	WV	24322	1	Influenza	41.115000000	0.5343434245381896	1.9276838297530507
54099	1	Wayne County	WV	42126	1	Influenza	23.738000000	0.4583343604218312	1.479589525129807
54107	7	Wood County	WV	87120	4	Influenza	80.348000000	2.513563570421045	3.8482978676903055
54109	3	Wyoming County	WV	23419	2	Influenza	128.101000000	1.3887414410731378	3.627011649151173
55009	4	Brown County	WI	251412	3	Influenza	15.910000000	1.2119593555330666	2.0565018561005135
55021	1	Columbia County	WI	56909	1	Influenza	17.571000000	0.4173716034587023	1.2556567366902502
55025	22	Dane County	WI	495959	7	Influenza	44.358000000	3.81458656673667	3.8145865667366703
55027	1	Dodge County	WI	88661	1	Influenza	11.278000000	0.35825843471504354	0.9597880017946966
55031	1	Douglas County	WI	44105	1	Influenza	22.673000000	0.4520478797438582	1.4443273923705
55035	2	Eau Claire County	WI	99879	2	Influenza	20.024000000	0.8701898978006286	1.9052582081023417
55039	2	Fond du Lac County	WI	102079	1	Influenza	19.592000000	0.4321289501219673	1.3347002696177244
55045	1	Green County	WI	36891	1	Influenza	27.106000000	0.47656901095407905	1.5835631728354091
55055	1	Jefferson County	WI	83943	1	Influenza	11.912000000	0.3654510159325133	0.9938864921683743
55059	4	Kenosha County	WI	167293	3	Influenza	23.910000000	1.3779725696888951	2.4201141281410625
55063	6	La Crosse County	WI	115572	4	Influenza	51.915000000	2.267821058597536	3.423145231998065
55069	1	Lincoln County	WI	28602	1	Influenza	34.962000000	0.5117804036299208	1.7908542977791957
55073	3	Marathon County	WI	134400	2	Influenza	22.321000000	0.8998154977741587	1.998425145840079
55075	1	Marinette County	WI	41656	1	Influenza	24.006000000	0.45987368515325827	1.4882705850888571
55078	1	Menominee County	WI	4348	1	Influenza	229.990000000	0.7774820599344947	3.522107797096795
55079	69	Milwaukee County	WI	952532	7	Influenza	72.438000000	4.296441512825939	4.296441512825939
55081	2	Monroe County	WI	45050	2	Influenza	44.395000000	1.0901148476639202	2.616248146339487
55087	5	Outagamie County	WI	177913	4	Influenza	28.103000000	1.926195006655575	2.836669549365712
55089	1	Ozaukee County	WI	86568	1	Influenza	11.551000000	0.3614000490969013	0.9746135469009228
55095	1	Polk County	WI	44040	1	Influenza	22.706000000	0.4522468829510441	1.4454388965520277
55097	1	Portage County	WI	70084	1	Influenza	14.268000000	0.3893941621261405	1.1112934465867788
55101	4	Racine County	WI	195388	3	Influenza	20.472000000	1.3143213260525448	2.279696566347267
55105	2	Rock County	WI	160092	2	Influenza	12.492000000	0.7434562620569726	1.519325628702731
55109	1	St. Croix County	WI	84922	1	Influenza	11.775000000	0.36392716229853833	0.986616048594885
55111	1	Sauk County	WI	62290	1	Influenza	16.053000000	0.4051894487615396	1.1918857637621456
55117	3	Sheboygan County	WI	115149	3	Influenza	26.053000000	1.4133419592313001	2.49860994829886
55123	3	Vernon County	WI	29954	2	Influenza	100.153000000	1.31903834917038	3.388285813527622
55127	3	Walworth County	WI	102931	2	Influenza	29.145000000	0.9731483062689625	2.232928736143229
55131	6	Washington County	WI	132386	3	Influenza	45.322000000	1.643835861525223	3.01669669069691
55133	4	Waukesha County	WI	390730	3	Influenza	10.237000000	1.0368051021110423	1.6840416800282951
55135	2	Waupaca County	WI	52682	2	Influenza	37.963000000	1.0464607079609192	2.4720384947946314
55139	12	Winnebago County	WI	167699	6	Influenza	71.556000000	3.6723074378534766	4.132502439703325
56001	1	Albany County	WY	36889	1	Influenza	27.108000000	0.476579176189993	1.5836218118244898
56005	3	Campbell County	WY	46618	2	Influenza	64.352000000	1.1942251554398766	2.9645658941381083
56013	2	Fremont County	WY	40579	2	Influenza	49.286000000	1.1193504880985212	2.713483035542818
56025	3	Natrona County	WY	76366	1	Influenza	39.284000000	0.5279934811122712	1.8888861799587777
56031	3	Platte County	WY	8796	1	Influenza	341.064000000	0.8335711220082932	3.9064762218561264
